OBJECTID,POINAME,POIALTNAME,MAPLABEL,POITYPE,POISTATUS,PUBLICDISPLAY,DATAACCESS,ACCESSNOTES,ORIGINATOR,UNITCODE,UNITNAME,UNITTYPE,GROUPCODE,GROUPNAME,REGIONCODE,CREATEDATE,EDITDATE,POINTTYPE,MAPMETHOD,MAPSOURCE,SOURCEDATE,XYACCURACY,GEOMETRYID,FEATUREID,FACLOCID,FACASSETID,IMLOCID,OBSERVABLE,ISEXTANT,OPENTOPUBLIC,ALTLANGNAME,ALTLANG,SEASONAL,SEASDESC,MAINTAINER,NOTES,StagingTable,x,y
26354,Monument Lake,NA,Monument Lake,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528225589000,Arbitrary point,Unknown,Unknown,NA,Unknown,{f071a854-a4f9-4c20-babb-f385b7786077},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Monument Lake"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-81.11287672418632,25.868146958391492
26355,Monument Lake,NA,Monument Lake,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528225589000,Arbitrary point,Unknown,Unknown,NA,Unknown,{d026331a-cb96-4bad-968d-2daa0e224a2e},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Monument Lake"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-81.11312852435742,25.868461656605348
26357,Mt Pisgah,NA,Mt Pisgah,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528225590000,Arbitrary point,Unknown,Unknown,NA,Unknown,{2020c011-72a4-40f8-86b5-4518d7c615a2},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Mt Pisgah"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""blri""}",STAGING_SER_POIS_ALL_20211104122022,-82.76650985175235,35.39452750211939
26362,Ochopee,NA,Ochopee,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528225590000,Arbitrary point,Unknown,Unknown,NA,Unknown,{617edc36-b175-4b04-95c1-cdde05d8fce7},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Ochopee"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:type"": ""Private"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-81.29654676998149,25.89925385352717
26379,Pinecrest,NA,Pinecrest,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528225592000,Arbitrary point,Unknown,Unknown,NA,Unknown,{54dd1ec7-b91e-4273-93ef-3f78fa1eed40},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Pinecrest"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-80.91806018281767,25.76155087996449
26383,Roanoke Mtn,NA,Roanoke Mtn,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528225592000,Arbitrary point,Unknown,Unknown,NA,Unknown,{78ba8001-dfdb-44e5-a634-6dc7a7f80efb},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Roanoke Mtn"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""blri"", ""nps:description"": ""Close, not on drg""}",STAGING_SER_POIS_ALL_20211104122022,-79.93531778909039,37.213432312979705
26390,Sherando Lake,NA,Sherando Lake,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528225594000,Arbitrary point,Unknown,Unknown,NA,Unknown,{fe73e521-23c2-4b6a-807b-45e211e2edf6},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Sherando Lake"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""blri""}",STAGING_SER_POIS_ALL_20211104122022,-79.01277902626867,37.91881943325711
26437,Campground,NA,Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528226608000,Arbitrary point,Unknown,Unknown,NA,Unknown,{40e5f06d-9e08-469b-a076-74af7d723084},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-81.02757255222616,25.759733182729462
26438,Campground,NA,Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528226608000,Arbitrary point,Unknown,Unknown,NA,Unknown,{c6edd0f1-6994-4783-bf05-cb69160b9de6},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-80.90070328802449,25.761386879853035
26447,Campground,NA,Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528226611000,Arbitrary point,Unknown,Unknown,NA,Unknown,{32fe5e38-43d6-4322-94da-fe2b3cb3c1b5},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-81.2887953717148,25.898407053951814
26488,Campground,NA,Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,KIMO,Kings Mountain National Military Park,NA,NA,NA,SER,1523961919000,1528226617000,Arbitrary point,Unknown,Unknown,NA,Unknown,{11fa6ec0-de9d-4e49-b7b9-0d508c286e2f},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""kimo""}",STAGING_SER_POIS_ALL_20211104122022,-81.3521268837456,35.14385610079995
26490,Campground,NA,Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,KIMO,Kings Mountain National Military Park,NA,NA,NA,SER,1523961919000,1528226617000,Arbitrary point,Unknown,Unknown,NA,Unknown,{5b16b004-a42f-4c2e-80e4-434f5216bb39},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""kimo""}",STAGING_SER_POIS_ALL_20211104122022,-81.34958638501945,35.148685500081285
26491,Campground,NA,Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,KIMO,Kings Mountain National Military Park,NA,NA,NA,SER,1523961919000,1528226617000,Arbitrary point,Unknown,Unknown,NA,Unknown,{cc2b5904-bf84-453f-aed5-773093df2b7b},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""kimo""}",STAGING_SER_POIS_ALL_20211104122022,-81.34846478525736,35.148986900286104
26492,Campground,NA,Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,KIMO,Kings Mountain National Military Park,NA,NA,NA,SER,1523961919000,1528226617000,Arbitrary point,Unknown,Unknown,NA,Unknown,{bf2f32f4-3af3-4246-8f32-4bb79ee77570},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""kimo""}",STAGING_SER_POIS_ALL_20211104122022,-81.3488386845114,35.15046310028907
26494,Campground,NA,Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528226618000,Arbitrary point,Unknown,Unknown,NA,Unknown,{c8a1885e-cfde-4fd4-9713-e6beb78eaa41},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""blri""}",STAGING_SER_POIS_ALL_20211104122022,-81.97380055714365,35.895477366491264
26495,Campground,NA,Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,CUGA,Cumberland Gap National Historical Park,NA,NA,NA,SER,1523961919000,1528226618000,Arbitrary point,Unknown,Unknown,NA,Unknown,{c21a8e86-eab6-4c77-b127-41ceb98774d9},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""cuga""}",STAGING_SER_POIS_ALL_20211104122022,-83.63059982386085,36.60186008744512
26506,Naval Live Oaks Group Camping,NA,Naval Live Oaks Group Camping,Campground,NA,Public Map Display,Unrestricted,NA,NA,GUIS,Gulf Islands National Seashore,NA,NA,NA,SER,1523961919000,1528225597000,Arbitrary point,Unknown,Unknown,NA,Unknown,{7c017bb7-a1ce-432f-86a6-bc3d15f60d99},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Naval Live Oaks Group Camping"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""guis""}",STAGING_SER_POIS_ALL_20211104122022,-87.14230715290097,30.3689836484985
26546,Cinnamon Bay,NA,Cinnamon Bay,Campground,NA,Public Map Display,Unrestricted,NA,NA,VIIS,Virgin Islands National Park,NA,NA,NA,SER,1523961919000,1528225551000,Arbitrary point,Unknown,Unknown,NA,Unknown,{9f186756-95bf-4bfb-b2f8-5be7fa2a1c84},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Cinnamon Bay"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""viis""}",STAGING_SER_POIS_ALL_20211104122022,-64.75408341615508,18.352307243731616
26664,Rocky Knob,NA,Rocky Knob,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528225604000,Arbitrary point,Unknown,Unknown,NA,Unknown,{ebd0243e-6a61-4228-9bf9-f05f87c64465},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Rocky Knob"", ""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""blri""}",STAGING_SER_POIS_ALL_20211104122022,-80.34938818843176,36.81298081189175
27243,Station Camp Horse Camp,NA,Station Camp Horse Camp,Campground,NA,Public Map Display,Unrestricted,NA,NA,BISO,Big South Fork National River and Recreation Area,NA,NA,NA,SER,1523961919000,1528225672000,Arbitrary point,Unknown,Unknown,NA,Unknown,{eda88764-7dca-426d-a7a5-dd92d589e4a0},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Station Camp Horse Camp"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""biso""}",STAGING_SER_POIS_ALL_20211104122022,-84.63521283444817,36.54584274038399
27251,Bear Creek Horse Camp,NA,Bear Creek Horse Camp,Campground,NA,Public Map Display,Unrestricted,NA,NA,BISO,Big South Fork National River and Recreation Area,NA,NA,NA,SER,1523961919000,1528225673000,Arbitrary point,Unknown,Unknown,NA,Unknown,{e7be1ab7-95dc-43c5-8eed-c016c9922dd9},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Bear Creek Horse Camp"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""biso""}",STAGING_SER_POIS_ALL_20211104122022,-84.52438526114605,36.64236271596474
27663,Linville Falls Campground,NA,Linville Falls Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528225794000,Arbitrary point,Unknown,Unknown,NA,Unknown,{b73a0d38-88cb-463f-9753-e67e30a86477},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Linville Falls Campground"", ""tourism"": ""camp_site"", ""nps:notes"": ""May 1, 2015 to November 2, 2015"", ""nps:unit_code"": ""blri"", ""nps:source_system"": ""BLRI Web Map Points of Interest""}",STAGING_SER_POIS_ALL_20211104122022,-81.93262046516367,35.967145450186365
27680,Otter Creek Campground,NA,Otter Creek Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528225799000,Arbitrary point,Unknown,Unknown,NA,Unknown,{1aea924b-75e5-409f-902c-e6ba3ae8ce79},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Otter Creek Campground"", ""tourism"": ""camp_site"", ""nps:notes"": ""May 1, 2015 to November 2, 2015"", ""nps:unit_code"": ""blri"", ""nps:source_system"": ""BLRI Web Map Points of Interest""}",STAGING_SER_POIS_ALL_20211104122022,-79.33743314785585,37.575686516114445
27683,Peaks of Otter Campground,NA,Peaks of Otter Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528225799000,Arbitrary point,Unknown,Unknown,NA,Unknown,{d258c899-ad6a-47ac-a9d9-7ac6992e8497},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""url"": ""http://www.recreation.gov/camping/Peaks_Of_Otter_Campground/r/campgroundDetails.do?contractCode=NRSO&parkId=72774&topTabIndex=Search"", ""name"": ""Peaks of Otter Campground"", ""tourism"": ""camp_site"", ""nps:notes"": ""May 1, 2015 to November 2, 2015"", """,STAGING_SER_POIS_ALL_20211104122022,-79.6049754756383,37.44337735321659
27690,Price Park Campground,NA,Price Park Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528225800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{bd67b195-3742-40d3-b8d9-0fe7c3ad22d1},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""url"": ""http://www.recreation.gov/camping/Julian_Price_Blue_Ridge_Pkwy/r/campgroundDetails.do?contractCode=NRSO&parkId=74043&topTabIndex=Search"", ""name"": ""Price Park Campground"", ""tourism"": ""camp_site"", ""nps:notes"": ""May 1, 2015 to November 2, 2015"", ""n",STAGING_SER_POIS_ALL_20211104122022,-81.73705911328892,36.138886505876314
27693,Rocky Knob Campground,NA,Rocky Knob Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BLRI,Blue Ridge Parkway,NA,NA,NA,SER,1523961919000,1528225800000,Arbitrary point,Unknown,Unknown,NA,Unknown,{7d808b29-1e34-4972-a28b-a00bbc04d391},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""url"": ""http://www.recreation.gov/camping/Rocky_Knob_Cg/r/campgroundDetails.do?contractCode=NRSO&parkId=72350&topTabIndex=Search"", ""name"": ""Rocky Knob Campground"", ""tourism"": ""camp_site"", ""nps:notes"": ""May 1, 2015 to November 2, 2015"", ""nps:unit_code"":",STAGING_SER_POIS_ALL_20211104122022,-80.34466888822521,36.831662507585065
27871,Dry Tortugas Garden Key Campground,Garden Key Campround,Garden Key Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,DRTO,Dry Tortugas National Park,NA,NA,NA,SER,1523961919000,1598290842000,Arbitrary point,Unknown,Unknown,NA,Unknown,{b76d822e-9671-42cf-9ee8-dddb554492fc},NA,NA,NA,NA,Unknown,True,Unknown,NA,NA,No,NA,National Park Service,"{""name"": ""Garden Key Regular Campsites"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""drto"", ""nps:source_system"": ""Places Submit""}",STAGING_SER_POIS_ALL_20211104122022,-82.87340301338122,24.627006616094945
27878,Dry Tortugas Garden Key Overflow Campground Area,Garden Key Overflow Campground Area,Overflow Campground Area,Campground,NA,Public Map Display,Unrestricted,NA,NA,DRTO,Dry Tortugas National Park,NA,NA,NA,SER,1523961919000,1598290842000,Arbitrary point,Unknown,Unknown,NA,Unknown,{1f2d8b9d-a6ad-4434-9f72-be7f674d7d4e},NA,NA,NA,NA,Unknown,True,Unknown,NA,NA,No,NA,National Park Service,"{""name"": ""Overflow Camping Area"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""drto"", ""nps:source_system"": ""Places Submit""}",STAGING_SER_POIS_ALL_20211104122022,-82.87293101306051,24.627054616127566
27881,Everglades Flamingo Walk-in Tent Campground,Flamingo Walk-in Tent Campground,Flamingo Walk-in Tent Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,EVER,Everglades National Park,NA,NA,NA,SER,1523961919000,1598386847000,Arbitrary point,Unknown,Unknown,NA,Unknown,{a523ba3c-00a4-4ecb-a93b-7334d0d5ac2b},NA,NA,NA,NA,Unknown,True,Unknown,NA,NA,No,NA,National Park Service,"{""fee"": ""yes"", ""name"": ""Flamingo Walk-in Tent Campground"", ""tourism"": ""camp_site"", ""website"": ""http://www.nps.gov/ever/planyourvisit/flamcamp.htm"", ""nps:unit_code"": ""ever""}",STAGING_SER_POIS_ALL_20211104122022,-80.9367648745266,25.13661254834824
27882,Everglades Flamingo Group Camping Only Campground,Flamingo Group Camping Only Campground,Flamingo Group Camping Only Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,EVER,Everglades National Park,NA,NA,NA,SER,1523961919000,1601323109000,Arbitrary point,Unknown,Unknown,NA,Unknown,{69578b8f-2fda-48ff-9cec-49a9836b4c7b},NA,NA,NA,NA,Unknown,True,Unknown,NA,NA,No,NA,National Park Service,"{""name"": ""Flamingo Group Camping Only Campground"", ""tourism"": ""camp_site"", ""capacity"": ""40"", ""nps:unit_code"": ""ever""}",STAGING_SER_POIS_ALL_20211104122022,-80.93529055052488,25.136800903476228
27918,Bear Island,NA,Bear Island,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528225839000,Arbitrary point,Unknown,Unknown,NA,Unknown,{9e96fae9-7e96-4c9c-8cd5-73922444dbf1},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Bear Island"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-81.24747227563768,26.183234981479018
27919,Pink Jeep,NA,Pink Jeep,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528225839000,Arbitrary point,Unknown,Unknown,NA,Unknown,{c3931fff-83ec-4fd7-89c6-3866c8493bf8},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Pink Jeep"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-81.2951403620259,26.216326273962977
27920,Gator Head,NA,Gator Head,Campground,NA,Public Map Display,Unrestricted,NA,NA,BICY,Big Cypress National Preserve,NA,NA,NA,SER,1523961919000,1528225839000,Arbitrary point,Unknown,Unknown,NA,Unknown,{85c9e1ea-a94b-49e1-bf8b-ef1b6e79d5b5},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Gator Head"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""bicy""}",STAGING_SER_POIS_ALL_20211104122022,-81.26775266941729,26.223812772049712
28085,Rocky Springs Campground,NA,Rocky Springs Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,"NATR",Natchez Trace Parkway,NA,NA,NA,SER,1523961919000,1528225856000,Arbitrary point,Unknown,Unknown,NA,Unknown,{d1c6ec86-13ab-4853-9abf-99c743c335fa},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""fee"": ""no"", ""name"": ""Rocky Springs Campground"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""natr""}",STAGING_SER_POIS_ALL_20211104122022,-90.79883416633919,32.08742530709884
28088,Witch Dance Bike Only Camping,NA,Witch Dance Bike Only Camping,Campground,NA,Public Map Display,Unrestricted,NA,NA,"NATR",Natchez Trace Parkway,NA,NA,NA,SER,1523961919000,1528225856000,Arbitrary point,Unknown,Unknown,NA,Unknown,{39e251f9-dee9-43c4-ab5f-8784a25fb286},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Witch Dance Bike Only Camping"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""natr""}",STAGING_SER_POIS_ALL_20211104122022,-88.93994997431474,33.911531457493254
28103,Bandy Creek Campground,NA,Bandy Creek Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,BISO,Big South Fork National River and Recreation Area,NA,NA,NA,SER,1523961919000,1528225858000,Arbitrary point,Unknown,Unknown,NA,Unknown,{074f4da2-1ce7-4722-b9b2-c30275ff9674},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Bandy Creek Campground"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""biso"", ""nps:source_system"": ""Places Submit""}",STAGING_SER_POIS_ALL_20211104122022,-84.69711851951018,36.48865405552698
28112,Colbert Ferry Bicycle Only Campground,NA,Colbert Ferry Bicycle Only Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,"NATR",Natchez Trace Parkway,NA,NA,NA,SER,1523961919000,1528225859000,Arbitrary point,Unknown,Unknown,NA,Unknown,{860a6254-d258-40a3-891f-88ce78f02489},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Colbert Ferry Bicycle Only Campground"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""natr""}",STAGING_SER_POIS_ALL_20211104122022,-87.9504965940277,34.83335692883037
28141,Meriwether Lewis Campground,NA,Meriwether Lewis Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,"NATR",Natchez Trace Parkway,NA,NA,NA,SER,1523961919000,1528225861000,Arbitrary point,Unknown,Unknown,NA,Unknown,{8212dded-e21c-47da-ba17-0802867ab28e},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Meriwether Lewis Campground"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""natr""}",STAGING_SER_POIS_ALL_20211104122022,-87.45567998982307,35.5224851680606
28149,Bluff Campground,NA,Bluff Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,CONG,Congaree National Park,NA,NA,NA,SER,1523961919000,1536692977000,Arbitrary point,Unknown,Unknown,NA,Unknown,{cafd8ffb-c24f-4298-81b8-e047a9133d69},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""cong"", ""nps:description"": ""Close, not drg or doq""}",STAGING_SER_POIS_ALL_20211104122022,-80.81488411171438,33.83229966565898
28150,Longleaf Campground,NA,Longleaf Campground,Campground,NA,Public Map Display,Unrestricted,NA,NA,CONG,Congaree National Park,NA,NA,NA,SER,1523961919000,1536692955000,Arbitrary point,Unknown,Unknown,NA,Unknown,{26d0d67f-a3ac-4e8d-b440-5abd3bd87d0d},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""source"": ""nps:points_of_interest"", ""tourism"": ""camp_site"", ""nps:fcat"": ""Campground"", ""nps:unit_code"": ""cong"", ""nps:description"": ""Close, can't see on drg or doq""}",STAGING_SER_POIS_ALL_20211104122022,-80.82739450821458,33.83571116597693
28166,Martins Fork Cabin,NA,Martins Fork Cabin,Campground,NA,Public Map Display,Unrestricted,NA,NA,CUGA,Cumberland Gap National Historical Park,NA,NA,NA,SER,1523961919000,1573653843000,Arbitrary point,Unknown,Unknown,NA,Unknown,{bba00e6a-a30c-4c82-86c5-8313faf2110e},NA,NA,NA,NA,Unknown,Unknown,Unknown,NA,NA,Unknown,NA,Unknown,"{""name"": ""Martins Fork Cabin"", ""tourism"": ""camp_site"", ""nps:unit_code"": ""cuga""}",STAGING_SER_POIS_ALL_20211104122022,-83.51350100229774,36.671329464646305
